_id,0_OCLCCN,01_isbn,02_isbn_pubname,03_isbn_countryname,10_title,11_statement_of_responsibility,12_publisher_place,13_publisher_name,14_publication_date,15_content_code,16_content_type_term,17_content_source,18_media_code,19_media_type_term,1_leader_type,20_media_source,21_carrier_code,22_topical_term,23_form_subdivision,24_heading_source,25_authority_record_control_num,26_geographical_subdivision,27_geo_name,28_geo_source_of_headingwterm,29_geo_arn,2_physical_desc,31_host_item,32_series_title,33_series_volume,34_form_data,35_source_of_term,36_index_arn,3_place,4_language,5_catalogue_source,6_lccn,8_personal_name,9_relation,cluster_name,cluster_number,cluster_name_connaway,cluster_num_connaway,
178,948367802,0,Blanks,Blanks,Los medios masivos de comunicacio?n y el derecho privado /,Jorge A. Carranza ; pro?logo del profesor Alberto G. Spota.,Co?rdoba :,"Lerner Ediciones,",©1975.,txt,text,rdacontent,c,computer,a,rdamedia,cr,Personality (Law),Blanks,fast,(OCoLC)fst01058692,Argentina.,Argentina.,fast,(OCoLC)fst01205614,cr bn||||||ada,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,sp,sp,Blanks,0,"Carranza, Jorge A.",Blanks,Lerner,1,Lerner,1,
179,948855294,0,Blanks,Blanks,"Torturas, detenciones y apremios ilegales :","Mario Carlos Tarri?o, Alberto Jose? Huarte Petite.",Buenos Aires :,"Lerner Editores Asociados,",[1982?],txt,text,rdacontent,c,computer,a,rdamedia,cr,Torture.,Blanks,fast,(OCoLC)fst01152956,Argentina.,Argentina.,fast,(OCoLC)fst01205614,cr bn||||||ada,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ag,sp,Blanks,0,"Tarri?o, Mario Carlos.",Blanks,Lerner,1,Lerner,1,
180,948937534,0,Blanks,Blanks,La sociedad de la droga /,Eli?as Neuman.,Buenos Aires :,"Lerner Editores Asociados,",1979,txt,text,rdacontent,c,computer,a,rdamedia,cr,Drug abuse,Blanks,fast,(OCoLC)fst00898568,Blanks,Blanks,Blanks,Blanks,cr bn||||||ada,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ag,sp,Blanks,0,"Neuman, Eli?as.",Blanks,Lerner,1,Lerner,1,
181,1001864888,9.78E+12,Penguin Books,Blanks,Whose hands are these? :,"Miranda Paul, illustrations by Luciana Navarro Powell.","Minneapolis, MN :","Lerner Publishing Group,",2016,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Occupations.,Blanks,sears,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Millbrook picture books.,Blanks,Blanks,Blanks,Blanks,mn,en,Blanks,0,"Paul, Miranda.",Blanks,Lerner,1,Lerner,1,
182,1003669464,9.78E+12,Penguin Books,Blanks,I Want My Mom!.,Tony Ross.,New York :,Lerner Digital.,0,txt,text,rdacontent,n,unmediated,a,rdamedia,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Ross, Tony.",Blanks,Lerner,1,Lerner,1,
183,1003677013,761387781,Twenty-First Century Books; Millbrook Press,English,The apple tree's discovery /,Peninnah Schram ; illustrated by Wendy W. Lee.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Schram, Peninnah.",Blanks,Lerner,1,Lerner,1,
184,1003677422,822580403,Lerner Publications,English,Pet Hermit Crab /,Robin Nelson.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Nelson, Robin.",Blanks,Lerner,1,Lerner,1,
185,1003681114,9.78E+12,Harcourt Brace Jovanovich,Blanks,A Visit To The Nature Center (eBook) .,Rosalyn Clark.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Clark, Rosalyn.",Blanks,Lerner,1,Lerner,1,
186,1003681514,761374248,Twenty-First Century Books; Millbrook Press,English,"That's Hard, That's Easy (Multi-User e-Book) /",Margery Bernstein.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Bernstein, Margery.",Blanks,Lerner,1,Lerner,1,
187,1003681686,9.78E+12,Harcourt Brace Jovanovich,Blanks,Hooray For Mail Carriers! (eBook) .,Tessa Kenan.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Kenan, Tessa.",Blanks,Lerner,1,Lerner,1,
188,1003683292,9.78E+12,Harcourt Brace Jovanovich,Blanks,Camiones Monstruo En Accion (Monster Trucks On The Go) (eBook) .,Kerry Dinmont.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Dinmont, Kerry.",Blanks,Lerner,1,Lerner,1,
189,1003683639,1575656523,Gollancz Guild Publishing,English,Let's Celebrate Earth Day /,Barbara deRubertis.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"deRubertis, Barbara.",Blanks,Lerner,1,Lerner,1,
190,1003685309,9.78E+12,Harcourt Brace Jovanovich,Blanks,Monkey With A Tool Belt And The Silly School Mystery (eBook) .,Chris Monroe ; illustrated by Chris Monroe.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Monroe, Chris.",Blanks,Lerner,1,Lerner,1,
191,1003687457,876145225,Blanks,English,How Do Bears Sleep? /,E.J. Bird ; illustrated by E. J. Bird.,New York :,Lerner Publishing Group.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Bird, E.J.",Blanks,Lerner,1,Lerner,1,
192,1003697359,9.78E+12,Penguin Books,Blanks,Tools and Treasures of Ancient Egypt (Multi-User e-Book) /,Matt Doeden.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Doeden, Matt.",Blanks,Lerner,1,Lerner,1,
193,1003708842,761380744,Twenty-First Century Books; Millbrook Press,English,Gun Control:,Matt Doeden.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Gun control.,Blanks,fast,(OCoLC)fst00949382,Blanks,United States.,fast,(OCoLC)fst01204155,Blanks,Blanks,Blanks,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,un,Blanks,0,"Doeden, Matt.",Blanks,Lerner,1,Lerner,1,
194,1003711975,9.78E+12,Penguin Books,Blanks,Sammy Spiders First Book of Jewish Holidays (Multi-User e-Book) /,Sylvia A. Rouss.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Rouss, Sylvia A.",Blanks,Lerner,1,Lerner,1,
195,1003716194,9.78E+12,Penguin Books,Blanks,Mallory and Mary Ann Take New York (Multi-User e-Book) .,Laurie Friedman ; illustrated by Jennifer Kalis.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Friedman, Laurie.",Blanks,Lerner,1,Lerner,1,
196,1003717851,9.78E+12,Harcourt Brace Jovanovich,Blanks,Let's Visit The Rain Forest (eBook) .,Buffy Silverman.,New York :,"Lerner Digital,",0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Silverman, Buffy.",Blanks,Lerner,1,Lerner,1,
197,1003717953,9.78E+12,Penguin Books,Blanks,Dante's Paradiso:.,Dante Alighieri.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Alighieri, Dante.",Blanks,Lerner,1,Lerner,1,
198,1003732440,9.78E+12,Harcourt Brace Jovanovich,Blanks,Annie Quinn in America /,Mical Schneider.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Schneider, Mical.",Blanks,Lerner,1,Lerner,1,
199,1003732442,1575655713,Gollancz Guild Publishing,English,Everybody Wins! /,Sheila Bruce.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Bruce, Sheila.",Blanks,Lerner,1,Lerner,1,
200,1003734521,9.78E+12,Penguin Books,Blanks,"Sadie, Ori, and Nuggles Go to Camp .",Jamie Korngold ; illustrated by Julie Fortenberry.,New York :,Lerner Publishing Group.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Korngold, Jamie.",Blanks,Lerner,1,Lerner,1,
201,1003738890,9.78E+12,Penguin Books,Blanks,I Feel Sick! /,Tony Ross.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Ross, Tony.",Blanks,Lerner,1,Lerner,1,
202,1003739276,761391495,Twenty-First Century Books; Millbrook Press,English,Stateswoman to the World:,Maryann N. Weidt.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Weidt, Maryann N.",Blanks,Lerner,1,Lerner,1,
203,1003741779,9.78E+12,Harcourt Brace Jovanovich,Blanks,The Blast Off Kid /,Laura Driscoll.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Driscoll, Laura.",Blanks,Lerner,1,Lerner,1,
204,1003745546,9.78E+12,Harcourt Brace Jovanovich,Blanks,LeBron James (3rd Revised Edition) (eBook) .,Jeff Savage.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Savage, Jeff.",Blanks,Lerner,1,Lerner,1,
205,1003747396,1575058464,Gollancz Guild Publishing,English,Love and Roast Chicken /,Barbara Knutson.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Knutson, Barbara.",Blanks,Lerner,1,Lerner,1,
206,1003748931,9.78E+12,Harcourt Brace Jovanovich,Blanks,Florence Nightingale (Multi-User e-Book) /,Shannon Zemlicka.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Zemlicka, Shannon.",Blanks,Lerner,1,Lerner,1,
207,1003749140,761388532,Twenty-First Century Books; Millbrook Press,English,Tourette Syndrome /,Marlene Targ Brill.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Brill, Marlene Targ.",Blanks,Lerner,1,Lerner,1,
208,1003761323,9.78E+12,Penguin Books,Blanks,Hipster Fashion (Multi-User e-Book) /,Karen Latchana Kenney ; illustrated by Ashley Newsome Kubley.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Kenney, Karen Latchana.",Blanks,Lerner,1,Lerner,1,
209,1003761973,9.78E+12,Penguin Books,Blanks,Kevin Love (Multi-User e-Book) /,Jon M. Fishman.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Fishman, Jon M.",Blanks,Lerner,1,Lerner,1,
210,1003763972,9.78E+12,Penguin Books,Blanks,The other way around /,Sashi Kaufman.,Minneapolis :,"Lerner Digital,",[2014].,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Street entertainers.,Juvenile fiction.,fast,(OCoLC)fst01134681,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,mn,en,Blanks,0,"Kaufman, Sashi.",Blanks,Lerner,1,Lerner,1,
211,1003770868,1575656396,Gollancz Guild Publishing,English,"Let's Celebrate Martin Luther King, Jr. Day (Multi-User e-Book) /",Barbara deRubertis ; illustrated by Gershom Griffith.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"deRubertis, Barbara.",Blanks,Lerner,1,Lerner,1,
212,1003772195,761379509,Twenty-First Century Books; Millbrook Press,English,Last Desserts /,Megan Atwood.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Atwood, Megan.",Blanks,Lerner,1,Lerner,1,
213,1003772245,9.78E+12,Penguin Books,Blanks,"Walden, and On the Duty of Civil Disobedience (Multi-User) /",Henry David Thoreau.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Thoreau, Henry David.",Blanks,Lerner,1,Lerner,1,
214,1003773178,761358072,Twenty-First Century Books; Millbrook Press,English,Count Your Way through Canada /,Jim Haskins.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Haskins, Jim.",Blanks,Lerner,1,Lerner,1,
215,1003774082,082258011X,Lerner Publications,English,Cooking the Korean Way /,Okwha Chung ; illustrated by Judy. Monroe.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Chung, Okwha.",Blanks,Lerner,1,Lerner,1,
216,1003774137,9.78E+12,Penguin Books,Blanks,Apple Days:,Allison Sarnoff Soffer ; illustrated by Bob McMahon.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Soffer, Allison Sarnoff.",Blanks,Lerner,1,Lerner,1,
217,1003774154,761357939,Twenty-First Century Books; Millbrook Press,English,Colors of Australia /,Lynn Ainsworth Olawsky.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Olawsky, Lynn Ainsworth.",Blanks,Lerner,1,Lerner,1,
218,1003781452,1580137016,British Standards Institution,English,La Nina que poncho a Babe Ruth (The Girl Who Struck Out Babe Ruth) /,Jean L.S. Patrick ; illustrated by Reeves Jeni.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Patrick, Jean L.S.",Blanks,Lerner,1,Lerner,1,
219,1003782403,9.78E+12,Oxford University Press,Blanks,Follow the Drinking Gourd:,Wim Coleman ; illustrated by Courtney Martin.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Coleman, Wim.",Blanks,Lerner,1,Lerner,1,
220,1003790508,9.78E+12,Penguin Books,Blanks,Josh Hutcherson (Multi-User e-Book) /,Jody Jensen Shaffer.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Shaffer, Jody Jensen.",Blanks,Lerner,1,Lerner,1,
221,1003790719,9.78E+12,Penguin Books,Blanks,Planet of the Grand Buffoon (Multi-User e-Book) /,Matteo Cerami.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Cerami, Matteo.",Blanks,Lerner,1,Lerner,1,
222,1003790805,761371877,Twenty-First Century Books; Millbrook Press,English,My Boyfriend Bites /,Dan Jolley ; illustrated by Alitha E. Martinez.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Jolley, Dan.",Blanks,Lerner,1,Lerner,1,
223,1003791089,9.78E+12,Penguin Books,Blanks,Shanti Saves Her Money (Multi-User e-Book) /,Lisa Bullard ; illustrated by Christine M. Schneider.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Bullard, Lisa.",Blanks,Lerner,1,Lerner,1,
224,1003791694,9.78E+12,Oxford University Press,Blanks,Getting from Here to There (Multi-User e-Book) /,Anne Flounders.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Flounders, Anne.",Blanks,Lerner,1,Lerner,1,
225,1003792301,9.78E+12,Penguin Books,Blanks,The Glee Cast:,Felicity Britton.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Britton, Felicity.",Blanks,Lerner,1,Lerner,1,
226,1003792601,9.78E+12,Harcourt Brace Jovanovich,Blanks,It's Easter! (eBook) .,Richard Sebra.,New York :,"Lerner Digital,",0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Sebra, Richard.",Blanks,Lerner,1,Lerner,1,
227,1003792649,9.78E+12,Harcourt Brace Jovanovich,Blanks,The Great Penguin Rescue:.,Sandra Markle.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Markle, Sandra.",Blanks,Lerner,1,Lerner,1,
228,1003793174,9.78E+12,Penguin Books,Blanks,I'm a Fire Breather!:,Shannon Knudsen ; illustrated by Ren e Kurilla.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Knudsen, Shannon.",Blanks,Lerner,1,Lerner,1,
229,1003793888,9.78E+12,Penguin Books,Blanks,Weather Clues in the Sky:,Belinda Jensen ; illustrated by Ren e Kurilla.,New York :,Lerner Publishing Group.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Clouds,Juvenile literature.,fast,(OCoLC)fst00864856,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Juvenile works,fast,(OCoLC)fst01411637,ny,un,Blanks,0,"Jensen, Belinda.",Blanks,Lerner,1,Lerner,1,
230,1003805572,9.78E+12,Harcourt Brace Jovanovich,Blanks,El Pterodactilo (Pterodactyl) /,Harold T. Rober.,New York :,Lerner Classroom.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Rober, Harold T.",Blanks,Lerner,1,Lerner,1,
231,1003805815,761385215,Twenty-First Century Books; Millbrook Press,English,Only Nine Chairs:,Deborah Uchill Miller.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Miller, Deborah Uchill.",Blanks,Lerner,1,Lerner,1,
232,1003809120,9.78E+12,Oxford University Press,Blanks,One Last Wish:,Suzanne I. Barchers ; illustrated by Sue Todd.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Barchers, Suzanne I.",Blanks,Lerner,1,Lerner,1,
233,1003810952,163440176X,Hal Leonard Corporation,English,Ten Missing Princesses (eBook) .,Wiley Blevins ; illustrated by Steve Cox.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Blevins, Wiley.",Blanks,Lerner,1,Lerner,1,
234,1003811091,822587718,Lerner Publications,English,Coriander the Contrary Hen /,Dori Chaconas ; illustrated by Marsha Gray Carrington.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Farm life.,Blanks,fast,(OCoLC)fst00921052,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,un,Blanks,0,"Chaconas, Dori.",Blanks,Lerner,1,Lerner,1,
235,1003813274,761362347,Twenty-First Century Books; Millbrook Press,English,Maccabee!:,Tilda Balsley ; illustrated by David Harrington.,New York :,Lerner Digital.,0,Blanks,Blanks,Blanks,Blanks,Blanks,a,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,un,Blanks,0,"Balsley, Tilda.",Blanks,Lerner,1,Lerner,1,
